image_name,rotation_matrix,translation_vector,calibration_matrix,dataset,scene
dsc_8266.png,0.9849571840027355;0.1372480762779597;0.10498719559737316;0.03434343372960233;-0.7509336166484769;0.6594840649681378;0.16935133374456238;-0.6459579467312387;-0.7443510306392409,-0.03856371601064881;-1.070614770695734e-05;0.4534413189021615,10924.25385545293;0.0;2859.865377541796;0.0;10924.25385545293;1992.5071366542402;0.0;0.0;1.0,transp_obj_glass_cylinder,transp_obj_glass_cylinder
dsc_8267.png,0.984069671109177;0.13163306085392415;0.11949736270438692;0.05013395498763802;-0.850339878403193;0.5238403170380654;0.17056807720196118;-0.5095044930984128;-0.8433929704189832,-0.0387186012300543;0.003489267885132122;0.45316450636059524,10924.25385545293;0.0;2859.865377541796;0.0;10924.25385545293;1992.5071366542402;0.0;0.0;1.0,transp_obj_glass_cylinder,transp_obj_glass_cylinder
screenshot_2015_10_11_18_16_31.png,0.2329303671388844;-0.0020531186278372592;-0.9724912486847604;-0.0020458808997974604;0.9999945240207019;-0.002601211247438603;0.9724912639380822;0.0025955023617760032;0.23292489118083035,35.815950304029315;-0.5241033171705104;44.296260522871975,1134.6837886389555;0.0;480.0;0.0;1134.6837886389555;270.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
070313_img_6187_syria_palmyra_roman_ruins_999x.png,0.9084976726841755;-0.0234290205330784;-0.4172326206378133;0.02543565326753851;0.9996761795925985;-0.0007506650387622927;0.4171150995472238;-0.009930606829768932;0.908799415040361,-2.078286800872733;3.5080054023619263;109.89664813353964,4752.921341815255;0.0;499.5;0.0;4752.921341815255;333.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
screenshot_2015_10_11_18_16_38.png,0.6283268405873599;0.018768352712375928;-0.7777230421775934;0.007701989857673384;0.9995098679892108;0.030343090554903328;0.7779113450450117;-0.02505539320494928;0.6278743238273139,16.56056530607016;-0.2482455127699092;8.720050620884086,1056.6164010896757;0.0;480.0;0.0;1056.6164010896757;270.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
1147302_palmyre_lei_detruit_le_temple_de_baalshamin_classe_au_patrimoine_de_lhumanite_web_tete_021277294556.png,0.9596147688759377;-0.06865634916970041;-0.27281092550312014;0.11928169776335744;0.9775737133000215;0.1735555001822143;0.2547771024520685;-0.19908777155690832;0.9462836188387879,2.2149972718053226;-4.103936977703666;-12.908652178057578,600.3312111429901;0.0;500.0;0.0;600.3312111429901;266.5;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
screenshot_2015_10_11_18_16_45.png,0.9084209317293306;0.07341706165640513;0.4115596504199054;-0.02524047715101319;0.99229486769647;-0.12130051053657737;-0.41729405592364277;0.09980396084817848;0.903274509930293,-32.59644595682515;0.5411943526086113;34.28709888653794,1052.5859646678466;0.0;480.0;0.0;1052.5859646678466;270.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
150824004238_baalshamin_temple_palmyra_exlarge_169_550x300.png,0.8751637543305781;0.03520089962674943;0.4825446091000035;-0.010608626324024536;0.9985061728320233;-0.05359925245619343;-0.4837105127589485;0.041788987566260274;0.8742298441283402,-15.668429843265844;1.4735212100945412;18.716896343129203,781.7222935849887;0.0;275.0;0.0;781.7222935849887;150.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
temple_of_ba_al_shamin_palmyra_syria.png,0.7114935771373769;-0.05347611479654113;-0.700654832880304;0.010156125390306178;0.9977784888342507;-0.06584026379576241;0.7026192018507009;0.03972898646965913;0.7104560963386674,14.93996813428129;0.044689643146197264;-5.69924903950708,2313.9033196584182;0.0;1018.0;0.0;2313.9033196584182;1500.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
182z.png,0.9637872379468597;-0.035054971344858674;-0.2643582965499188;0.05470987361645403;0.9962279313696292;0.0673553152161106;0.2609999802674998;-0.07937920220688244;0.9620696193921541,1.2501052814493185;0.3729572657109326;-2.0082341006757694,2224.7408733498028;0.0;877.0;0.0;2224.7408733498028;608.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
temple_of_ba_al_shamin_palmyra_syria.png,0.7114934016547894;-0.05348375371810413;-0.700654428009927;0.010154019731574968;0.9977776527906785;-0.06585325713140688;0.7026194099830915;0.03973969903944402;0.7104552913697435,14.939968046303463;0.04504033937958649;-5.699126908337749,2313.8720456077112;0.0;1018.0;0.0;2313.8720456077112;1500.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
19144401003_5d0dee05f5_o.png,0.2586322034673102;0.08349189004565705;0.9623608926105881;-0.21323443151397597;0.976616142446652;-0.027422391025078128;-0.9421467298391241;-0.1981161644319431;0.2703877305726352,-33.60379699680436;4.876527298174816;19.679067981959246,1698.9176028915551;0.0;960.0;0.0;1698.9176028915551;720.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
temple_of_baal_shamin_palmyra.png,0.9907455064494318;0.0010746186840285687;0.1357283560828133;-0.000791410414396279;0.9999973959135154;-0.0021405223064141256;-0.13573030287969967;0.0020132960220017437;0.9907437769268667,-10.451212363555586;0.8435347331912392;3.7048397061009903,2887.3869273143378;0.0;1446.0;0.0;2887.3869273143378;999.5;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
194d.png,0.995697629276777;0.0022328017440125677;-0.09263501308348895;0.0009034324928048586;0.9994282058071212;0.03380007761662391;0.0926575137932007;-0.0337383466330345;0.9951262779688477,-6.2774442446662295;0.8996857078786626;3.783842678156088,2496.6510204813367;0.0;920.0;0.0;2496.6510204813367;630.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
temple_of_baal_shamin_in_palmyra_2010.png,0.202499409010996;-0.0816208041604589;-0.9758750092498515;0.11889220425311263;0.991198124342572;-0.05823162429130315;0.9720383907634688;-0.10423206142050226;0.21042111171172712,29.039880400841074;1.270658554589793;8.255003375156791,2434.487913871837;0.0;1036.5;0.0;2434.487913871837;759.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
19577278428_e8044e854b_o.png,0.9999516325142568;0.007645250532848896;-0.006187307682895603;-0.0066218373600169375;0.9884779558084272;0.1512199793372907;0.007272131877952242;-0.15117169386192347;0.9884807712205972,-10.115844216450485;-2.994129461172542;-12.04995216746422,1592.572866808277;0.0;960.0;0.0;1592.572866808277;720.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
19577300988_4e4ff423a7_o.png,0.8708626353900801;-0.027611634703398467;-0.4907503111669426;0.1233285027442382;0.9787567833285928;0.16378412468591394;0.47580284855421934;-0.20315697555652049;0.8557680133017467,7.459570487146755;-3.8965064292374043;-11.975706734402127,1565.239827808559;0.0;960.0;0.0;1565.239827808559;720.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
19577310688_5d2e78386b_o.png,0.6098445552065759;-0.03934517657340363;-0.7915437925758131;-0.0031983576868391973;0.99863657952658;-0.052103287224130435;0.7925145985992947;0.034306546195454986;0.6088872407064698,18.221291185713778;-0.7842533580446631;-3.7064758557870805,1565.9330544245554;0.0;720.0;0.0;1565.9330544245554;960.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
19577313278_bf436a42f4_o.png,0.5147719826322565;-0.04619597372563557;-0.8560816187189144;0.08317172899897544;0.9965281261324666;-0.0037626217237757965;0.8532832292926993;-0.06926489614845048;0.5168269582455696,22.50832355228636;-0.6042787888958195;-0.14031367278280507,1581.5418839585593;0.0;960.0;0.0;1581.5418839585593;720.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
19578696189_92b41b9b79_o.png,0.9991778141575464;0.019605588292409232;-0.035486851129068596;-0.006512650834110947;0.9415499308985797;0.33681050013916314;0.04001601022667158;-0.33630246584375323;0.9409034862263773,-8.274888318180968;-7.4108435143308276;-13.671058273899726,1583.7104380767619;0.0;960.0;0.0;1583.7104380767619;720.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
19739127926_d1f03f70ed_o.png,0.9934718274939569;0.03282417656169759;0.1092533816815949;-0.06471266138151988;0.9508633996153087;0.30277230178624137;-0.09394679043340703;-0.307865829063676;0.9467801391359016,-9.19994875913321;-5.959996373933185;-12.067724070072487,1586.5361548667738;0.0;960.0;0.0;1586.5361548667738;720.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
19739156806_e4f69d8792_o.png,0.38255616982470636;-0.03755266448065455;-0.9231687680589363;0.17013391475039255;0.9849507884211075;0.03043674490390196;0.9081328250761321;-0.16870608103753235;0.3831879829016054,22.246868944172586;-0.23597705370623773;3.233631160566221,2036.9609174538361;0.0;960.0;0.0;2036.9609174538361;720.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
19758050972_3e8ee37d98_o.png,0.8723395061082049;-0.02565782061908506;-0.4882268553899636;0.18100419210915794;0.9446105263248322;0.27376712000390924;0.45415995917936736;-0.32718898177873085;0.8286652530912546,7.283639769193263;-7.276760845109497;-14.012375979782606,1582.3355728351369;0.0;960.0;0.0;1582.3355728351369;720.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
19758057422_3b2d8bf005_o.png,0.8677649043009704;-0.028255302385729663;-0.496171047876253;0.08785815009998545;0.9913792624243726;0.0972013554222137;0.48914723379013025;-0.12794059528546076;0.8627665893817781,7.51211921337941;-2.8866401993090176;-11.979057445754997,1602.1817492113946;0.0;720.0;0.0;1602.1817492113946;960.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
19765295615_6a8758cc07_o.png,0.910151059691774;0.041872888777508235;0.4121549583923108;-0.16244037156970736;0.9512800505551707;0.26206753156399903;-0.3811012650546262;-0.30547164614932537;0.8726103936881484,-18.9997798786894;-4.106989824941209;-10.113280593436025,1634.0288554571184;0.0;720.0;0.0;1634.0288554571184;960.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
19770021361_0a7ef660e2_o.png,0.877879224456644;-0.02792135707276875;-0.47806742734327384;0.1268570697826914;0.9761938091287928;0.17593445047735187;0.4617741343054533;-0.21509543193158093;0.8605222856199694,7.061245096808939;-5.603932586363191;-14.845317224147275,1603.5063418564976;0.0;720.0;0.0;1603.5063418564976;960.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
19770034361_ab8a99f3a9_o.png,0.5843938818639536;-0.037424888391884334;-0.8106066669901221;0.12511246371841028;0.9911468978706603;0.04443757715803729;0.8017672120149896;-0.1273860454297175;0.5839025031351459,18.13198652085438;-1.2639438656755921;-2.2953737784654966,1828.430931280966;0.0;960.0;0.0;1828.430931280966;720.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
19875043841_a36e9ccb18_o.png,0.48752113486602355;0.05009226883929019;0.8716730508977993;-0.30852153319245385;0.9438304830382221;0.1183151843358007;-0.8167849206587513;-0.32661105904480514;0.4755918517953274,-36.03737437616208;1.7145027153844619;5.034162830724042,1422.9215070532587;0.0;960.0;0.0;1422.9215070532587;720.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
2015_10_15_19.png,0.7549829899759751;0.02836758048739442;0.6551304948055984;-0.04343201108218871;0.9990332908211204;0.006792955504027378;-0.654304474430898;-0.03358220076788086;0.7554852020597707,-23.788611894325175;2.096396997750954;33.88928844924166,1319.494560191837;0.0;362.5;0.0;1319.494560191837;242.5;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
2316.png,0.5605069786319997;-0.04568915321140657;-0.826888401287412;0.05120338854188737;0.9984786025831053;-0.020461993683856223;0.8265652665740655;-0.03087039783537412;0.5619936642265908,16.806087534664652;0.9762406236384777;9.125045134039999,787.9972933783289;0.0;300.0;0.0;787.9972933783289;200.5;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
25.png,0.8499874982956775;0.02129966536560156;0.5263720898721446;-0.08640101618884932;0.991288497934193;0.09940813983223563;-0.5196692382107967;-0.12997475954463047;0.8444231431804351,-25.07898973667976;-0.8084425737142936;10.24497515783774,649.773797861417;0.0;250.0;0.0;649.773797861417;187.5;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
5740.png,0.12643358334488283;-0.07136880584016997;-0.9894043877785872;0.0038931774601128144;0.9974365353686957;-0.07145068985641165;0.9919674350359677;0.005181839889573677;0.12638732675202122,34.21891880957002;2.1092203531723697;50.172116677004254,988.7359447616193;0.0;300.0;0.0;988.7359447616193;200.5;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
5741.png,0.920896518002554;-0.25750665115546517;0.2926430039168353;0.3897216873067665;0.6239293696866387;-0.67736928486993;-0.008161468834607638;0.7378363411035885;0.6749303106049769,-51.743304417074924;15.176650126605457;-4.3438640578726435,64.6195600135747;0.0;300.0;0.0;64.6195600135747;199.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
5747.png,0.2482912616821275;-0.0391209499807626;-0.9678951392815753;-0.023722302516760697;0.9986389459460825;-0.04644898279834311;0.9683949100112004;0.0344935778413918;0.24702528484367597,34.64151878643588;-0.11359174047631727;37.25424558288412,764.5227292201563;0.0;300.0;0.0;764.5227292201563;199.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
5748.png,0.5732135943793489;-0.055832574937342956;-0.817501620056238;0.1249673399788181;0.9919617343417543;0.019876658177819792;0.8098205598509626;-0.11355457356516022;0.5755831996028974,19.216971448378914;-1.1462523701825842;-5.475285635634121,707.848953933279;0.0;300.0;0.0;707.848953933279;451.5;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
5821.png,-0.6131142225607454;-0.03433455253590948;-0.7892477992341138;0.03902979471338485;0.9965185630252891;-0.07367108435909092;0.7890295464799555;-0.07597296919412935;-0.6096396334995486,31.660327369914295;2.72197966251808;100.48850107595611,7678.880575838649;0.0;960.0;0.0;7678.880575838649;631.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
8100208.png,0.8705771628077961;-0.027862548609349728;-0.4912423861827482;0.12310965093667911;0.9789737169571323;0.16264831801585353;0.4763815880612702;-0.20207458992196128;0.8557023096054457,7.469313159745699;-3.8675948118637438;-11.954670375071021,539.1941823222774;0.0;330.0;0.0;539.1941823222774;247.5;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
85328479_89f3b31dfa_o.png,0.943605920070522;-0.033092567192916436;-0.3294127344296912;0.06074819644518617;0.9954050795928794;0.07401610736421302;0.3254497261275865;-0.08985326659212757;0.9412804397448208,19.630653826552997;6.015793281408805;32.97008533245794,987.6817550965305;0.0;400.0;0.0;987.6817550965305;300.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
cimg2278.png,-0.29107762000401;-0.04499754966103405;-0.9556406435775446;0.0018273441242947672;0.9988653098787984;-0.04758942670576476;0.9566976951713912;-0.015598501377847981;-0.2906651110961079,30.897191054933323;0.40310236067125904;57.72817935664466,2033.9040969039474;0.0;800.0;0.0;2033.9040969039474;600.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
cimg2282.png,0.370978579889865;-0.07905250816014955;-0.9252705519017066;0.27527381065873524;0.9609501926618819;0.02826758547366695;0.8869042915829859;-0.26518941942823016;0.3782530229819722,26.033506149107026;0.9084923590734449;3.194344694764783,1774.6111459981475;0.0;600.0;0.0;1774.6111459981475;800.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
dsc01926.png,0.9606835595103784;0.009939492692176095;0.2774676647313911;-0.005374951251598442;0.9998375097440613;-0.01720651062352116;-0.2775936029261345;0.015038636700731358;0.9605808820816032,-22.871428320695376;1.1849138017553273;16.87388037628736,6602.032850208077;0.0;2000.0;0.0;6602.032850208077;1500.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
dscf4498.png,0.9661175980221907;-0.022689040147065288;0.2571030809792802;0.014132889294809516;0.9992846262350066;0.03507844367334949;-0.2577150523970498;-0.030256292363218494;0.9657471245312708,-17.421495303782084;2.6161332264619377;54.47184462653813,10564.992358522937;0.0;1609.5;0.0;10564.992358522937;1052.5;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
dscf4501.png,0.8813893624827944;0.010168573304912573;0.4722810517256817;-0.0038868796824815723;0.9998905585076608;-0.01427456386626567;-0.4723745165316471;0.01074574912143425;0.8813324259366111,-19.346472349872453;0.2464435894026596;19.807976557993584,3676.4320838653452;0.0;1546.5;0.0;3676.4320838653452;1067.5;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
dscf4642.png,0.4029178784891793;-0.06475307304484075;-0.9129426174327872;0.04690205419234861;0.9976442701036694;-0.05006103916075412;0.9140335773407434;-0.02264839642372239;0.40500576493812646,30.138689124511867;5.111603289187975;156.75481189935957,9892.004986025118;0.0;1632.0;0.0;9892.004986025118;872.0;0.0;0.0;1.0,multi-temporal-temple-baalshamin,multi-temporal-temple-baalshamin
